I,Q
0.348899,0.786215
-0.716799,-0.50047
-0.574937,-0.54234
-0.908808,-0.660295
-0.710278,0.694441
-0.518553,-0.681039
0.675645,-0.776682
0.670816,0.443285
-0.629033,-0.571509
-0.879135,0.354658
0.694818,0.588844
-0.694557,0.665685
0.603312,-0.77383
0.746255,-0.680275
0.797247,0.891089
-1.117776,-0.785425
-0.674279,-0.557715
0.701217,0.698404
0.452622,0.721422
-0.686153,0.814331
-0.593791,0.884655
-0.492997,0.670256
-0.635416,-0.884384
-1.150136,0.642618
0.573791,-0.665217
0.546539,0.697425
0.815083,0.686416
-0.992588,-0.609705
0.979494,-0.446529
-0.849119,0.741449
-0.843535,0.863391
0.715458,0.503965
-1.017254,0.658691
0.675144,0.696341
0.696302,0.604177
0.807625,-1.002011
0.832907,0.590226
-0.859015,-0.610439
0.544481,-0.727597
1.017146,-0.747643
0.802904,-0.698203
-0.497302,-1.027542
0.977977,0.538683
-0.766754,-0.633602
0.878472,0.617755
0.862399,-0.634788
-0.507391,-0.828829
0.854182,0.700863
0.585613,-0.647811
0.874968,-0.456627
0.502022,0.496134
0.918277,0.875446
-0.796944,-0.751317
0.492113,-0.612283
-0.350411,0.920713
-0.643466,-0.829241
-0.732428,0.816071
-0.584492,0.564668
-0.879394,0.448685
-0.519457,0.613829
0.649182,0.895342
0.532562,0.865658
0.550957,-1.073147
0.831244,0.812764
-0.663275,0.602444
0.851437,-0.842174
0.689426,0.397052
-0.712623,-0.748676
0.949423,0.810115
-0.495267,-0.836226
0.42072,0.979171
0.394377,-0.624733
-0.749171,0.731716
0.40278,0.569254
-0.578202,0.784961
-0.76103,-0.434283
0.703575,-0.559104
-0.573241,1.043503
-0.591226,0.797494
-0.564591,-0.798347
0.674109,0.518036
-0.858076,0.59285
0.822706,0.467718
0.806336,-0.564022
0.639749,0.828244
0.887617,-0.42544
0.519308,-0.720496
-0.862934,-0.737408
-0.658252,-0.851314
0.730475,-0.473903
-0.876697,-0.553579
-0.866664,-0.759984
-0.745311,-0.421539
0.72932,0.727427
-0.901796,0.678339
0.710284,-0.573297
-0.558218,-0.70994
0.559304,0.623723
-0.67446,0.805943
-1.031017,0.827181
0.742315,0.715998
-0.786781,-0.592968
0.94209,-0.713709
0.62712,0.669722
-0.901744,-0.603551
-0.58245,0.530472
0.66771,-0.648995
0.689492,-0.574021
0.259381,-0.728698
-0.635635,0.519063
-0.597407,-0.695366
-0.586337,0.516411
0.492287,-0.816557
-0.567722,-0.873493
0.720561,-0.605855
0.777895,0.28487
-0.778625,0.909779
-0.651339,0.616018
-0.727449,-0.540375
0.935123,-0.460808
0.566324,0.804581
0.875234,-0.773539
-0.592914,0.628356
0.756461,0.581826
0.658543,0.576499
-0.591614,0.591522
0.684788,-0.859223
0.365498,0.774566
0.874601,-0.816008
0.811098,0.521011
0.687167,-0.712964
0.815445,-0.731283
0.659612,0.565041
-0.743338,-0.504187
-0.705249,0.352209
-0.826061,0.300848
-0.858767,-0.380964
0.728482,0.645342
0.610344,-0.630044
-0.79191,-0.586522
-0.70795,0.519523
0.961432,-0.823414
0.770347,-0.45932
-0.753197,0.578678
0.62667,0.684864
-0.386871,0.824265
0.652956,-0.798221
-0.907911,-0.873942
0.871144,0.614158
-0.743654,0.785955
-0.885897,0.773327
-0.770343,-0.633878
-0.656792,-0.929729
1.104404,-0.975625
0.651459,-0.720077
-0.711382,0.45995
-0.683804,0.78908
0.736591,-0.683499
-0.848999,0.791837
-0.211467,0.731892
0.815299,-0.607125
0.683808,0.512792
0.628547,-0.688608
1.153091,-0.703867
0.642754,-0.684847
-0.693263,0.613666
0.705784,-0.971839
0.919523,-0.564062
0.85817,0.732905
-0.766587,0.45167
-0.927394,-0.541123
-0.506358,0.686294
-0.735434,-1.044505
0.574371,-0.582555
0.800478,-1.027852
-0.759181,0.468173
0.857042,0.554181
-1.021906,-0.879726
-0.734136,0.773953
0.933311,0.666913
-0.88304,0.354172
-0.767627,-0.490858
-0.5643,0.899192
-0.969009,0.643193
-0.761115,-0.836295
-0.863646,0.643826
-0.856501,0.777604
0.645507,0.719057
-0.611155,-0.78703
0.668508,0.46992
-0.597071,0.816379
0.590062,-0.627566
0.334311,0.674534
-0.693205,0.615212
-0.761667,-0.551502
0.517107,-0.789277
-0.892497,-0.743207
0.725525,0.630299
-0.740175,0.629554
-0.536361,-0.958972
0.49639,-0.805233
-0.755058,0.766451
-0.802344,0.429697
0.916246,0.631835
0.655408,0.824147
0.535365,-0.651746
-0.376868,0.547602
0.806857,0.554453
0.587539,0.967119
-0.996517,-0.558776
-0.423859,-1.035379
-0.469366,0.923357
-0.662229,-0.732788
0.3501,0.557997
0.766868,0.495144
-0.311406,-0.65512
0.818628,0.53956
-0.70619,0.344405
-0.685107,-0.821225
-0.736852,-0.668382
0.362915,0.819802
-0.685893,0.769522
0.52234,-0.838792
-0.476519,0.702308
-0.649245,0.524633
0.790866,1.057969
-0.493244,-0.832566
0.355797,-0.877884
0.750971,0.667371
0.56776,0.909854
0.837041,0.511454
-0.935551,0.671139
0.557688,-0.649602
-0.744507,-0.463981
-0.857219,-0.674601
-0.647664,0.705812
0.657272,0.725334
0.546065,-0.500049
0.719267,-0.477336
-0.784855,-0.761341
-0.823061,0.655968
0.78082,-1.128972
-0.680131,0.595276
-0.834486,-0.83969
0.844578,-0.807635
1.127684,0.716808
0.910181,-0.330107
0.760263,-0.550193
-0.44312,-0.57268
-0.885756,-0.497285
0.532014,-0.784243
-0.493767,-0.76187
0.770884,-0.759889
-0.615157,0.744618
-0.398674,-0.567701
0.684586,-0.648879
-0.525545,-0.664981
0.660407,-0.625112
-0.790985,-0.817414
0.838847,0.572045
-0.681163,-0.827583
-0.567211,0.68843
0.807105,0.77392
0.569831,0.548645
0.705299,-0.825143
0.717982,0.570683
-0.809871,-0.537161
0.780546,-0.397506
0.739195,-0.612355
0.563734,-0.672033
0.874507,1.013114
-0.541281,-0.821209
0.646823,-0.819878
-0.725046,-0.830137
0.810699,-0.892601
0.563163,-0.86259
-0.893287,0.65233
-0.572517,-0.574541
-0.512437,0.680919
0.666105,-0.669228
-0.600337,0.800696
0.902597,-0.425689
-0.719714,0.681127
0.660028,-0.754412
-0.666478,0.61515
0.802089,0.7515
0.846838,0.753466
0.438322,-0.6417
0.658883,-0.78549
-0.889737,0.543822
-0.643557,0.960687
-0.904314,0.705208
0.508014,0.958461
1.124415,0.413247
0.86292,-0.452455
0.891347,0.88696
0.828298,0.618009
0.595333,0.6248
0.463126,-0.690674
0.718704,0.671339
0.771841,0.614668
-0.55768,0.373274
-0.926458,-0.854389
-0.761911,0.518298
0.688712,-0.567316
-0.654312,1.033211
-0.908986,0.53987
0.842665,-0.879581
-0.770807,-0.680846
0.644066,0.430446
-0.802625,0.66297
-0.74643,0.386218
0.546414,0.349045
0.733196,-1.016015
-0.812108,0.768539
-1.099602,0.576357
-1.021839,-0.522336
0.710864,0.645021
-0.514534,-0.704571
0.765423,-0.611072
0.749887,0.60951
-0.780274,0.705022
-0.53421,0.709222
0.764462,0.691591
0.788749,0.729289
0.599834,-0.455519
0.816279,-0.70914
-0.718229,-0.696249
-0.684617,0.82279
-0.578788,-0.767741
0.698393,0.884448
-0.852759,0.992621
-0.855244,-0.493824
0.847688,0.643317
0.469333,0.646922
0.454961,0.659731
-0.731107,0.466511
0.758017,0.529559
-1.039965,0.846931
0.559357,-0.993817
-0.49117,-0.937423
0.744815,0.444323
0.595811,-0.506451
-0.63439,-0.857368
0.695038,-0.831807
0.602105,-0.548535
0.80957,0.446177
-0.637283,-0.738817
0.585133,0.696422
-0.73088,-0.648653
0.792497,-0.831468
-0.504977,-0.894112
-0.688648,0.6586
-0.655891,0.890756
-0.658388,-0.510869
-0.828433,0.428821
0.767627,0.740754
0.920066,0.397305
-0.540695,0.61332
-0.841904,0.720967
0.709277,-0.437673
0.80692,0.836056
-0.606934,0.623791
0.708164,-0.615901
-0.892024,-0.613472
0.771974,0.376107
-0.597749,0.552354
0.780834,-0.597633
0.620874,0.664515
-0.868819,0.847764
0.499072,0.758215
0.828124,-0.698129
-0.495398,-0.595819
-0.844364,-0.7708
-0.799289,0.863041
-0.713086,-0.537525
-0.858531,-0.492053
-1.084526,0.408135
-1.078229,-0.55229
0.582023,0.876414
-0.600101,-0.723579
-0.591337,0.388087
0.827092,-0.702904
0.597078,-0.833149
-0.652717,0.859993
-0.852494,0.863113
0.535754,0.867816
-0.790415,-0.569807
-0.645343,-0.557147
0.798455,-0.682247
-0.761179,0.525649
-0.833405,-0.745899
0.709451,0.602892
-0.875512,-0.671536
-0.805641,-0.873543
0.436009,0.764544
-0.836466,0.801387
0.91233,0.812347
-0.818506,0.808455
0.75603,-0.822489
0.732582,0.607376
-0.358054,0.904116
-0.876291,0.481965
0.481331,0.77052
-0.24426,-0.704038
0.397679,-0.752801
-0.757974,0.64733
0.965793,0.70793
-0.676935,0.983481
-0.737484,0.725657
-0.723628,-1.058636
0.525082,0.742694
0.407252,-0.861093
0.542891,0.721549
-0.735552,-0.634344
0.602094,-0.616177
-0.420945,-0.618614
-0.464039,0.888448
0.622051,-0.474159
1.002947,0.618055
-0.551293,-0.743146
0.672101,-0.695371
0.785493,-0.578905
-0.846759,0.635787
0.530934,0.605643
-0.578038,1.048885
0.755147,-0.820034
0.866944,-0.653323
-0.957267,-0.625945
-0.536702,-0.883163
0.633639,0.662257
1.037895,-0.60937
0.717457,-1.080892
-0.80218,-0.827164
-0.734354,-0.873604
0.740978,0.686766
0.657641,0.6091
0.922418,-1.076796
-0.854646,0.727903
0.773549,0.73694
-1.027019,-0.573709
0.633563,0.976425
0.457973,0.825874
0.947133,0.512359
-0.495653,-0.702416
-0.43816,-0.715128
-0.736499,0.784883
0.811828,0.386769
0.82452,-0.483412
0.668587,-0.789822
0.866749,0.620307
0.475931,0.79898
-0.825815,-0.368036
-0.553564,0.732711
0.298251,0.884542
0.650844,-0.826099
0.669504,-0.434677
0.594364,0.696678
-0.514025,-0.75231
1.073874,0.444156
-0.935235,0.763812
-0.783666,0.529745
-0.595803,-0.767133
-0.97182,-0.495142
-0.325043,-0.794898
0.50898,-0.644324
-0.794604,0.756801
0.821397,0.667735
-0.54723,0.553296
-0.692333,-0.801146
0.476948,-0.743903
0.624366,0.620158
0.695031,0.950025
0.400142,-0.79627
-0.64462,0.81797
0.88172,1.060606
-0.722466,0.620791
-0.721154,0.912668
-0.634378,-0.630893
-0.746982,0.773126
0.711479,-0.669259
0.749982,0.783598
-0.658183,0.710831
0.66058,0.797507
0.861096,0.634126
0.919048,-0.501854
-0.426638,-0.923962
0.576209,-0.533365
0.698262,0.444619
0.439335,-0.559189
-0.5939,0.567737
-0.413978,0.631154
-0.582251,0.679535
0.483043,-0.676697
-0.684777,0.600111
0.720353,0.659597
-0.544908,0.737349
-0.777134,0.738914
0.328849,0.797183
-0.684718,0.938424
0.772942,0.700593
-0.799243,-0.688783
0.686253,0.595701
-0.688505,-0.817867
0.592899,-0.76435
0.660904,0.703008
-0.509201,-0.666181
0.799925,0.738537
-0.805954,-1.011738
0.557422,0.873673
0.601984,-0.58572
0.828329,0.387404
-0.642338,0.587622
-0.608794,-0.882898
0.619582,0.379151
0.899857,0.966104
0.714096,-0.804191
-0.876544,-0.808039
0.882306,-0.81721
-0.617918,0.311781
-0.901429,-0.664439
0.842402,-0.491394
0.796969,0.455011
0.808383,0.849787
0.524372,-0.813226
-0.863911,0.619284
-0.547761,0.746154
0.965589,-0.383049
0.66402,-0.587734
0.468945,0.437824
-0.660196,-0.187019
0.530974,0.603342
-0.892446,-0.609451
-0.655104,0.937257
-0.610685,-1.115319
0.641534,0.643859
0.922758,-0.806825
-0.884048,0.32125
0.744276,0.389839
-0.633678,-0.67294
-0.666443,0.744646
-0.657757,-0.637789
-0.586327,0.645879
-0.442213,-0.544081
-0.681414,-0.755328
0.71832,0.68673
0.770293,-0.775325
0.686109,-0.782698
0.796979,0.658736
-0.627936,-0.950069
0.532781,-0.866224
-0.802764,0.72198
-0.488934,-0.469708
-0.621085,-0.713645
-0.612508,0.626694
0.61276,-0.650363
0.61409,-0.528883
0.805098,0.511253
-0.938082,-0.587077
-0.634747,-0.732923
0.494811,-0.304655
-0.413862,-0.910279
0.342707,-0.48944
-0.542587,0.442847
0.580533,0.82953
0.651201,0.674979
-0.969744,-0.519804
0.271904,-0.903607
-0.779882,0.58346
-0.439395,-0.522789
-0.58145,-0.855906
-0.68048,-0.68917
-0.555857,0.84188
-0.662863,-0.671414
0.673265,0.55572
0.469492,0.593104
-0.68587,-0.738286
0.814561,-0.510761
0.673475,-0.752252
-0.701076,-0.665382
-0.666901,1.052161
-0.702565,0.652228
-0.925305,0.578741
-0.805964,-0.411775
0.916057,-0.295153
-0.855025,-0.746264
-0.569779,-0.580133
0.519076,-0.3733
-0.654324,0.892711
0.955755,-0.795712
-0.718746,0.497989
-0.901893,-0.520099
-0.790537,-0.769399
0.679685,0.509672
0.706804,0.869252
0.477892,0.67833
-0.436913,-0.693459
0.90627,0.71872
0.502031,-0.864113
0.765815,0.937813
-0.835784,-0.712235
0.581784,-0.827327
-0.784223,0.60849
0.540692,-0.603171
0.403918,0.87278
-0.63562,-0.546357
-0.554848,0.767733
0.630085,0.726234
0.808972,0.49548
0.811536,-0.640302
0.373038,0.829391
-0.823623,-0.71139
-0.664542,0.753355
-0.658453,-0.80291
0.590105,-0.538725
0.543156,-0.598537
-0.794904,0.872622
0.671502,0.729547
0.559201,0.720912
-0.716629,0.616974
0.393821,-0.892034
-0.755748,-0.783017
-0.402171,0.883384
-0.627353,0.770962
0.969905,-0.731457
-0.466675,-0.739208
-0.61791,-0.611995
0.455411,0.748255
0.587339,-0.998552
-0.823891,0.666876
0.7835,-0.766367
-0.690462,0.577408
0.732605,0.842521
0.721134,0.58042
0.702297,-0.853854
0.65655,0.717716
-0.524393,-1.157524
0.891196,0.526747
0.510866,-0.869192
-0.872376,0.872789
0.51332,-0.820818
-0.800548,0.768866
-0.775992,0.804426
0.326387,0.698872
-0.478118,-0.78848
0.529699,0.618584
-0.902156,0.675451
0.850924,0.730464
-0.695581,0.747754
0.574701,-0.646344
-0.654264,0.973384
-0.719256,-0.86655
0.807298,-0.477015
-0.477429,0.536642
-0.568335,0.635352
-0.436842,0.726392
-0.670351,0.950865
0.821679,-0.605697
-0.629508,-0.862681
0.640143,-0.836347
-0.897806,-0.832356
-0.591606,-0.594891
0.891316,-0.7722
-0.600784,1.008226
-0.769176,-0.855377
0.868775,-0.850824
-0.799557,-0.823287
0.584255,0.584426
-0.712607,-0.585158
-0.587848,0.724941
0.958331,-0.695657
0.473625,-0.417976
-0.771398,0.362572
0.744996,0.756353
-0.738611,0.855438
-0.904153,0.617704
0.688509,0.556427
-0.7358,-0.706796
0.592588,0.683103
-0.763864,-0.386961
-0.746359,0.76887
-0.688334,-0.743903
0.457584,0.595132
0.773016,-0.750883
-0.472225,0.60506
0.703258,-0.625381
0.643661,0.670662
-0.375663,-0.757142
-0.966761,-0.579139
0.609627,-0.655898
-0.874579,0.749013
-0.602909,0.640204
0.963707,0.600962
0.61808,-0.633922
-0.814638,0.63416
-0.83121,0.34281
0.798612,0.702009
-0.44933,0.903916
-0.738193,0.498918
-0.518803,-0.828926
0.507552,-0.686455
-0.690515,0.901353
-0.961264,-0.657528
-0.686213,-0.741945
0.683027,0.90184
-0.545255,0.663536
0.866394,-0.324035
0.71177,0.72516
-0.330401,0.887074
-0.850548,0.635869
0.589821,0.757512
0.544033,0.664155
-0.57815,0.964675
0.578762,-0.849039
-0.703214,-0.667409
0.819113,-0.816369
0.522072,-0.849341
-0.93638,0.472118
0.495823,0.946524
0.631626,-0.779548
-0.54583,1.122592
0.408237,-0.685507
-0.69055,-0.791093
-0.304348,-0.694942
0.935331,-0.534268
-0.622282,0.874755
0.688025,-0.683832
1.057225,0.692096
-0.539549,0.735489
-0.886947,0.529588
-0.577977,-0.952505
-0.759163,0.70334
-0.62278,0.658295
-0.836174,0.867475
-0.814365,0.535225
-0.701099,-0.405729
-0.591047,-0.720478
-0.682502,-0.517932
-0.790163,-0.677631
0.843306,-0.614112
0.617624,-0.724842
0.948605,0.547902
-1.029336,0.599275
0.681541,-0.85486
0.695953,0.844836
0.566263,0.472335
-0.784575,0.756686
-0.732967,0.627536
-0.762113,-0.85479
0.854706,0.670729
-0.543926,-0.387764
-0.604127,-0.797759
0.774674,0.2508
-0.459824,-0.966289
0.601101,0.458356
-0.548217,-0.835232
-0.649198,0.740557
0.557658,0.818516
0.97433,0.663959
1.00174,-0.923636
0.84369,0.569627
-0.687458,-0.747535
-0.747236,-0.674978
-0.535643,0.649916
0.846113,-0.791363
-0.815653,-0.936292
0.818114,-0.884169
0.662343,-0.55241
0.671342,0.736731
0.892355,0.46439
0.836668,-0.774799
-0.949745,0.629038
-0.564057,0.771992
0.682656,0.724648
-0.81008,0.680577
-0.573469,0.890702
-0.728624,0.384276
0.88027,-0.157624
0.798872,0.510605
0.706416,0.820647
0.831841,0.625064
-0.799986,-0.563141
0.907569,0.60867
0.849135,-0.528269
0.612617,0.776871
-0.624269,0.756632
-0.726441,0.602251
-0.802508,-0.47049
-0.620125,-0.793973
0.68336,0.762426
-0.634684,-0.748994
0.837047,0.704734
-0.755105,0.879646
0.561335,0.724287
-0.666416,0.784023
-0.96051,0.869409
0.66809,1.341822
-0.816913,-0.8065
-0.687482,-0.559683
0.676181,0.609567
-1.036174,-0.576668
0.70589,-0.596407
-0.559078,0.731208
-0.871827,0.664764
-0.522421,0.865508
0.697059,1.05545
-0.792112,-0.743215
0.565044,0.63032
0.799937,0.702111
-0.692724,0.792797
-0.661882,-1.03085
-0.73841,0.728052
-0.815891,-0.297563
0.311043,0.751274
-0.7079,0.918765
-0.575782,0.439482
0.591873,-0.454273
0.679928,0.908562
-0.631469,0.692757
-0.671269,0.991394
-0.689297,-0.643766
-0.763084,0.789224
-0.605403,0.565244
-0.541635,-0.773119
0.829681,-0.940829
0.749011,0.637068
-0.302333,0.96869
-0.591796,-1.063501
-0.53915,1.014414
-0.785035,0.590358
0.760707,-0.739987
0.798647,-0.719197
-0.609701,-0.505507
0.866086,0.775592
0.70156,0.847813
-0.311988,-0.78589
0.780135,0.92132
0.501709,-0.60754
-0.758018,-0.575514
0.911364,1.04111
-0.993749,0.596579
0.512664,-0.758316
0.58437,-0.711608
-0.600037,0.817049
0.526653,-0.611714
0.83748,0.655244
0.838972,-0.702475
-0.684575,0.676821
-0.887996,-0.69107
0.355326,0.858858
-0.486825,0.470495
-1.049363,-0.42486
-0.755462,0.576219
0.99541,-0.65606
-0.729741,-0.823562
-0.793,-0.662204
-0.42512,0.703876
0.698641,-0.626488
-0.554955,-0.654004
0.689845,0.442388
0.898819,-0.709423
-0.77797,0.602763
-0.642289,0.540807
-0.620094,-0.46761
-0.80917,-0.821034
0.881044,-0.718484
0.735911,0.623949
-0.685009,0.952066
-0.626315,-0.784591
-0.492358,-0.560133
0.617374,-0.590759
0.52058,-0.79658
-0.592745,-0.921063
-0.670946,0.709009
-1.032299,-0.441107
0.739533,-0.763345
0.764823,0.852329
0.756218,-0.742253
-0.55168,-0.680323
0.602585,0.799078
-0.720005,0.735909
0.684179,0.806811
-0.548383,0.886514
0.85849,0.687688
0.878383,-0.902624
-0.990209,0.457554
-0.868056,-0.565774
0.407364,0.645722
-0.606398,-0.278895
-0.588226,-0.918315
0.64132,-0.379739
0.809416,-0.785232
0.409247,-0.831444
-0.933661,0.771282
-1.060001,-0.946313
0.903111,-0.908752
-0.629991,0.686811
-0.55612,-0.639535
-0.419125,0.819469
-0.725754,-0.838469
0.495191,0.858115
0.839559,0.784559
-0.946774,0.89248
0.224773,-0.821801
-0.605304,0.53285
0.758687,0.973148
-0.874604,0.94801
0.711123,-0.716911
-0.683347,0.476688
-0.890704,0.284734
-0.626146,0.687352
-0.560979,-0.734305
-0.374219,0.727494
0.623881,-0.710787
0.785393,0.759443
0.54152,-0.672137
-0.449176,-0.519382
0.605775,-0.794769
0.844972,-0.844707
-0.697069,0.777054
-0.979576,0.74957
-0.54009,-0.611729
-0.805029,-0.49345
0.607263,0.559616
-1.023995,-0.661394
0.480956,0.966666
0.722882,0.768388
-0.799117,0.793224
0.646629,-1.133874
0.816511,0.714355
-0.604343,-0.863675
-0.693594,0.603571
-0.743586,-0.665202
1.084008,-0.310227
0.543604,-0.400359
-0.880251,0.770913
0.515533,0.665249
-0.314958,0.952813
-0.580761,0.761332
0.963402,-0.692512
-0.675432,-0.861097
-0.843475,-0.845597
-0.572438,0.813785
0.741258,-0.717237
0.711121,-0.630905
-0.877731,0.893107
0.629155,0.667134
-0.505345,0.651769
0.353438,0.784824
0.737061,0.57781
-0.348094,0.757089
0.473295,-0.567778
-0.462992,-0.747538
0.811585,-0.827612
0.786933,0.600392
0.669644,-0.484603
-0.640074,-0.55387
0.522938,-0.39134
0.68083,-1.037382
-0.555931,0.548385
0.80091,-0.534932
0.851304,0.48663
-0.769371,0.720274
0.851655,-0.683051
0.629726,0.322573
-0.431171,-1.020161
-0.918192,-0.839039
-0.651619,-0.706491
0.574172,0.427821
0.582446,0.773175
0.701921,0.535598
0.696763,-1.068325
-0.555277,-0.594975
-0.697715,-0.86112
0.635731,-0.478572
-0.820734,0.611838
-0.694918,-0.516969
-0.60962,0.419359
0.521811,-0.570971
-0.830476,-0.760551
1.001627,0.690211
-0.701925,-0.448045
-0.867956,0.534961
0.772579,-0.553266
0.73992,0.77507
-0.832884,0.620818
-0.636073,-0.617523
0.843673,0.937913
0.846289,0.536854
-0.628875,-0.764353
-0.846577,-0.509847
-0.673183,0.71684
-0.741305,-0.824389
0.576325,-0.847733
0.791021,-0.643671
-0.727183,0.62202
0.648791,0.587243
0.757419,-0.558194
0.519372,0.721022
0.7087,0.393907
-0.61204,-0.755018
-0.616172,0.767521
0.806293,-0.752999
0.651867,-0.649767
0.771969,-0.652628
-0.709475,0.625391
-0.63107,-0.793326
0.650195,-0.821906
-0.576284,-0.622953
0.662809,0.503942
-0.709295,-0.538142
0.759876,-0.733816
-0.702291,0.765369
0.626136,-0.846547
0.640033,0.651318
-0.818247,0.187018
-0.699439,0.924191
-0.449911,-0.805502
0.830927,-0.71565
0.625184,-0.819221
-0.471199,0.75515
0.820657,-0.463186
0.913161,0.44878
-0.896858,0.802053
-0.568668,-0.708078
0.586495,0.574385
